Country,Restaurant Name,Sentiment,Review Title,Review Date,Review,Text,Sentiment_Label,Clean_Text
Russia,Pelmenya,Positive,Damn good dumplings that won't break the bank,May 2014 •,"Just off Nevsky Prospekt is this little place along the Fontanka River. It does a variety of inexpensive dumplings from many of the countries where they are a staple & all of those we had were excellent. There is a decent selection of beers, and even an ale which was a real treat. As previously mentioned, the dips and sauces could be improved, but the dumplings are good enough without them. English menu & fast, friendly service. A great cheap eat.","Damn good dumplings that won't break the bank Just off Nevsky Prospekt is this little place along the Fontanka River. It does a variety of inexpensive dumplings from many of the countries where they are a staple & all of those we had were excellent. There is a decent selection of beers, and even an ale which was a real treat. As previously mentioned, the dips and sauces could be improved, but the dumplings are good enough without them. English menu & fast, friendly service. A great cheap eat.",1,damn good dumplings that wont break bank just off nevsky prospekt little place along fontanka river does variety inexpensive dumplings from many countries where they are staple all those were excellent there decent selection beers even ale which real treat as previously mentioned dips sauces could be improved but dumplings are good enough without them english menu fast friendly service great cheap eat
Russia,Pelmenya,Positive,A Dumpling Journey Around the World,Oct 2013 •,"If you like dumplings the best way to try them all is to go to one of the ""Pelmeniya"" restaurants. These people have dumplings from Russia, Japan, China, Georgia, Poland and Mongolia. Pretty much every nation obsessed with dumplings is represented. The've also got dumplng soups and sweet dumplings with cherry or curd, so everyone will find something they fancy.

The interior is spartan, yet there is something charming about the chair backs shaped as rolling pins and the gloomy ""robotic waiter"" statue greeting you at the entrance. Totally unforgettable.

The service was nice and we even got two extra fills of tea water in our tea pot!","A Dumpling Journey Around the World If you like dumplings the best way to try them all is to go to one of the ""Pelmeniya"" restaurants. These people have dumplings from Russia, Japan, China, Georgia, Poland and Mongolia. Pretty much every nation obsessed with dumplings is represented. The've also got dumplng soups and sweet dumplings with cherry or curd, so everyone will find something they fancy.

The interior is spartan, yet there is something charming about the chair backs shaped as rolling pins and the gloomy ""robotic waiter"" statue greeting you at the entrance. Totally unforgettable.

The service was nice and we even got two extra fills of tea water in our tea pot!",1,dumpling journey around world if you like dumplings best way try them all go one pelmeniya restaurants these people have dumplings from russia japan china georgia poland mongolia pretty much every nation obsessed dumplings represented theve also got dumplng soups sweet dumplings cherry curd so everyone will find something they fancy interior spartan yet there something charming about chair backs shaped as rolling pins gloomy robotic waiter statue greeting you entrance totally unforgettable service nice even got two extra fills tea water our tea pot
Russia,Pelmenya,Positive,Dumplings from all over the world!,Aug 2013 •,"In this restaurant you can order dumplings from all over the world: pelmeni and varenyki (from Russia and Ucraina), manti and khinkali (from Caucasos), dim-sun and gyoza (from Asia) and ravioli. I tasted almost everything (except ravioli!) and all was tasty! The place is nice, good service and even cheap prices.","Dumplings from all over the world! In this restaurant you can order dumplings from all over the world: pelmeni and varenyki (from Russia and Ucraina), manti and khinkali (from Caucasos), dim-sun and gyoza (from Asia) and ravioli. I tasted almost everything (except ravioli!) and all was tasty! The place is nice, good service and even cheap prices.",1,dumplings from all over world restaurant you can order dumplings from all over world pelmeni varenyki from russia ucraina manti khinkali from caucasos dimsun gyoza from asia ravioli i tasted almost everything except ravioli all tasty place nice good service even cheap prices
Russia,Pelmenya,Positive,"Excellent place, service, price.",Jun 2013 •,"Reviews of this restaurant is true. Meal is very taste. You can see dumpling picture on their picture and choose they based on picture description if you don't know how they look like. 
They have free WiFi. 
When we received receipt we get two Orbit chewing gum as well, very nice surprise!","Excellent place, service, price. Reviews of this restaurant is true. Meal is very taste. You can see dumpling picture on their picture and choose they based on picture description if you don't know how they look like. 
They have free WiFi. 
When we received receipt we get two Orbit chewing gum as well, very nice surprise!",1,excellent place service price reviews restaurant true meal very taste you can see dumpling picture their picture choose they based picture description if you dont know how they look like they have free wifi when received receipt get two orbit chewing gum as well very nice surprise
Morroco,The LOFT,Positive,An excellent place to eat and enjoy the retro atmosphere,Apr 2024 •,"We spent an enjoyable evening at this restaurant. The food was excellent, just don't expect a sweet as he doesn't have any. It doesn't have a license but the moc tails were very good. The owner is very friendly and loves his restaurant and the 80's music is fantastic!!","An excellent place to eat and enjoy the retro atmosphere We spent an enjoyable evening at this restaurant. The food was excellent, just don't expect a sweet as he doesn't have any. It doesn't have a license but the moc tails were very good. The owner is very friendly and loves his restaurant and the 80's music is fantastic!!",1,excellent place eat enjoy retro atmosphere spent enjoyable evening restaurant food excellent just dont expect sweet as he doesnt have any doesnt have license but moc tails were very good owner very friendly loves his restaurant s music fantastic
Morroco,The LOFT,Positive,Delicious lunch with great music!,Apr 2024 •,"Today on Friday April 12th we had a late lunch at the very cosy Loft restaurant in the old Medina of Essaouira.
We tried the vegetable soup with Parmesan cheese, the vegan salad, the Seafood penne and the grilled octopus. All dishes were very tasty, Zoubair did great service and the 60’s and 70’s music (including Elvis) was amazing.
All together we paid 425 dirhams for a delicious late lunch.","Delicious lunch with great music! Today on Friday April 12th we had a late lunch at the very cosy Loft restaurant in the old Medina of Essaouira.
We tried the vegetable soup with Parmesan cheese, the vegan salad, the Seafood penne and the grilled octopus. All dishes were very tasty, Zoubair did great service and the 60’s and 70’s music (including Elvis) was amazing.
All together we paid 425 dirhams for a delicious late lunch.",1,delicious lunch great music today friday april th late lunch very cosy loft restaurant old medina essaouira tried vegetable soup parmesan cheese vegan salad seafood penne grilled octopus all dishes were very tasty zoubair did great service s s music including elvis amazing all together paid dirhams delicious late lunch
Morroco,The LOFT,Positive,Excellent eaterie.,Mar 2024 •,"Excellent eaterie, well priced, great location, very reasonably priced. Lovely little spot. Welcoming staff, and very nice food.","Excellent eaterie. Excellent eaterie, well priced, great location, very reasonably priced. Lovely little spot. Welcoming staff, and very nice food.",1,excellent eaterie excellent eaterie well priced great location very reasonably priced lovely little spot welcoming staff very nice food
Morroco,The LOFT,Positive,Fresh and delicious,Mar 2024 •,Delicious light lunch with exceptional tapenade.  Beautifully presented. Excellent attentive service. Good value.,Fresh and delicious Delicious light lunch with exceptional tapenade.  Beautifully presented. Excellent attentive service. Good value.,1,fresh delicious delicious light lunch exceptional tapenade beautifully presented excellent attentive service good value
Morroco,The LOFT,Positive,Great little restaurant in the medina,Feb 2024 •,What a delightful surprise to find this little restaurant in the Medina. The avocado crab salad and the dukkah chicken were delicious and beautifully presented. Service was friendly and professional.  An added bonus was the clean bathroom with toilet paper and napkins to dry your hands.,Great little restaurant in the medina What a delightful surprise to find this little restaurant in the Medina. The avocado crab salad and the dukkah chicken were delicious and beautifully presented. Service was friendly and professional.  An added bonus was the clean bathroom with toilet paper and napkins to dry your hands.,1,great little restaurant medina what delightful surprise find little restaurant medina avocado crab salad dukkah chicken were delicious beautifully presented service friendly professional added bonus clean bathroom toilet paper napkins dry your hands
Morroco,The LOFT,Positive,It deserves a Lofty review,Jan 2024 •,"Wonderful experience in the old town of Essaouira, fantastic Moroccan food both of the land and sea. Beautifully presented that made your mouth water without the delicious smells from the kitchen.
We eat so quickly we forgot to take photo’s of the food.","It deserves a Lofty review Wonderful experience in the old town of Essaouira, fantastic Moroccan food both of the land and sea. Beautifully presented that made your mouth water without the delicious smells from the kitchen.
We eat so quickly we forgot to take photo’s of the food.",1,deserves lofty review wonderful experience old town essaouira fantastic moroccan food both land sea beautifully presented that made your mouth water without delicious smells from kitchen eat so quickly forgot take photos food
Morroco,The LOFT,Positive,Relaxed dinner,Jan 2024 •,Terrific chilled vibes with atmosphere and great service. Food was cooked to perfection especially the fried octopus and pasta with shrimp. Very flavoursome food which was inexpensive.,Relaxed dinner Terrific chilled vibes with atmosphere and great service. Food was cooked to perfection especially the fried octopus and pasta with shrimp. Very flavoursome food which was inexpensive.,1,relaxed dinner terrific chilled vibes atmosphere great service food cooked perfection especially fried octopus pasta shrimp very flavoursome food which inexpensive
Morroco,The LOFT,Positive,Simply stunning!,Oct 2023 •,"Stunningly a
Wonderful food. We visited around 5 years ago, and headed back for our first night back is Essaouira, we weren’t disappointed. We love everything about the place, the decor, the music, the atmosphere, and the amazing food! It’s a small and perfect menu, all prepared and cooked and presented beautifully. Hope to be back again one day soon! Highly recommend 10/10","Simply stunning! Stunningly a
Wonderful food. We visited around 5 years ago, and headed back for our first night back is Essaouira, we weren’t disappointed. We love everything about the place, the decor, the music, the atmosphere, and the amazing food! It’s a small and perfect menu, all prepared and cooked and presented beautifully. Hope to be back again one day soon! Highly recommend 10/10",1,simply stunning stunningly wonderful food visited around years ago headed back our first night back essaouira werent disappointed love everything about place decor music atmosphere amazing food its small perfect menu all prepared cooked presented beautifully hope be back again one day soon highly recommend
Morroco,The LOFT,Positive,Perfect,Oct 2023 •,"We came here for lunch, loved it and came back another couple times. 

The place is cosy with a cool atmosphere, great music selection and perfect service. 

Everything we had down to the fresh juices was delicious, but I would highly recommend the octopus","Perfect We came here for lunch, loved it and came back another couple times. 

The place is cosy with a cool atmosphere, great music selection and perfect service. 

Everything we had down to the fresh juices was delicious, but I would highly recommend the octopus",1,perfect came here lunch loved came back another couple times place cosy cool atmosphere great music selection perfect service everything down fresh juices delicious but i would highly recommend octopus
Morroco,The LOFT,Positive,Go there.,Sep 2023 •,"Simple, Nice food. Just plane and lovely.
Fresh, tasty and recommendable. Delicious. 
Not many choices, not a problem for us.","Go there. Simple, Nice food. Just plane and lovely.
Fresh, tasty and recommendable. Delicious. 
Not many choices, not a problem for us.",1,go there simple nice food just plane lovely fresh tasty recommendable delicious not many choices not problem us
Morroco,The LOFT,Positive,HIDDEN GEM!!!,Aug 2023 •,ABSOLUTELY PHENOMINAL CUISINE!!! It has a Moroccan fusion menu. Our group was so impressed that we returned with a much larger group the next day. The service was superb. The ladies in the back were cooking with love. The Loft is a MUST TRY restaurant when in Essaouira!!!,HIDDEN GEM!!! ABSOLUTELY PHENOMINAL CUISINE!!! It has a Moroccan fusion menu. Our group was so impressed that we returned with a much larger group the next day. The service was superb. The ladies in the back were cooking with love. The Loft is a MUST TRY restaurant when in Essaouira!!!,1,hidden gem absolutely phenominal cuisine has moroccan fusion menu our group so impressed that returned much larger group next day service superb ladies back were cooking love loft must try restaurant when essaouira
Morroco,The LOFT,Positive,"So good, we visited twice",Aug 2023 •,"We chose this restaurant based on past Trip Adviser reviews. As a seasoned traveller, and a food lover, here’s our assessment. 

We arrived around 7pm as a family of 4 seeking authentic Moroccan food.  

Food: Excellent tagines and fish dishes. Offered starters; mains and deserts.

Drinks: No alcohol, but lovely fresh fruit juices.

Service: Excellent – friendly and efficient

Ambience: Quirky with walls covered with 1960s/70s and 80s radios and TVs. Played 80s/90s music. Relaxing and never rushed.

Payment: Excellent value – mains, deserts and drinks totalled 725 MAD. Visa/MasterCard accepted.

So good, we made a second visit another night.

Highly recommend.","So good, we visited twice We chose this restaurant based on past Trip Adviser reviews. As a seasoned traveller, and a food lover, here’s our assessment. 

We arrived around 7pm as a family of 4 seeking authentic Moroccan food.  

Food: Excellent tagines and fish dishes. Offered starters; mains and deserts.

Drinks: No alcohol, but lovely fresh fruit juices.

Service: Excellent – friendly and efficient

Ambience: Quirky with walls covered with 1960s/70s and 80s radios and TVs. Played 80s/90s music. Relaxing and never rushed.

Payment: Excellent value – mains, deserts and drinks totalled 725 MAD. Visa/MasterCard accepted.

So good, we made a second visit another night.

Highly recommend.",1,so good visited twice chose restaurant based past trip adviser reviews as seasoned traveller food lover heres our assessment arrived around pm as family seeking authentic moroccan food food excellent tagines fish dishes offered starters mains deserts drinks no alcohol but lovely fresh fruit juices service excellent friendly efficient ambience quirky walls covered ss s radios tvs played ss music relaxing never rushed payment excellent value mains deserts drinks totalled mad visamastercard accepted so good made second visit another night highly recommend
Morroco,The LOFT,Positive,Very nice Dinner,Aug 2023 •,"Typical Resturant in Essauira!
Great food and super nice hospitality!
The place is great with a nice atmosphere, high quality","Very nice Dinner Typical Resturant in Essauira!
Great food and super nice hospitality!
The place is great with a nice atmosphere, high quality",1,very nice dinner typical resturant essauira great food super nice hospitality place great nice atmosphere high quality
Morroco,The LOFT,Positive,A DEFINITE PLACE TO VISIT,Jul 2023 •,Great little place. food was immaculate and impressive. almost like michelin star looking food but for a great price!!! I got the octopus salad which was great there wasn’t one mouthful that wasn’t full of octopus. I also had the marinated chicken which was the cheapest option but did not let me down. It had deep rich flavours of nuts and other lovely spices. The restaurant design was quirky and nice with good music. A DEFINITE PLACE TO VISIT!!!!,A DEFINITE PLACE TO VISIT Great little place. food was immaculate and impressive. almost like michelin star looking food but for a great price!!! I got the octopus salad which was great there wasn’t one mouthful that wasn’t full of octopus. I also had the marinated chicken which was the cheapest option but did not let me down. It had deep rich flavours of nuts and other lovely spices. The restaurant design was quirky and nice with good music. A DEFINITE PLACE TO VISIT!!!!,1,definite place visit great little place food immaculate impressive almost like michelin star looking food but great price i got octopus salad which great there wasnt one mouthful that wasnt full octopus i also marinated chicken which cheapest option but did not let me down deep rich flavours nuts other lovely spices restaurant design quirky nice good music definite place visit
Morroco,The LOFT,Positive,A good lunch,May 2023 •,Spotted this restaurant by chance when looking for a place for lunch. The fish was delicious and the service was excellent.,A good lunch Spotted this restaurant by chance when looking for a place for lunch. The fish was delicious and the service was excellent.,1,good lunch spotted restaurant by chance when looking place lunch fish delicious service excellent
Morroco,The LOFT,Positive,Tastfull food,May 2023 •,Wauw what een very nice and friendly restaurant. A small cart with lovely tastes. The surrounding is the sevrnties with music from the 50' till the 80's..we love it..:).,Tastfull food Wauw what een very nice and friendly restaurant. A small cart with lovely tastes. The surrounding is the sevrnties with music from the 50' till the 80's..we love it..:).,1,tastfull food wauw what een very nice friendly restaurant small cart lovely tastes surrounding sevrnties music from till swe love
Morroco,The LOFT,Positive,What a gem,May 2023 •,We loved this place. Moroccan with a European twist. i only wish we had been staying another day as we would certainly have gone back. go for the crab and avocado starter and grilled  octopus main.,What a gem We loved this place. Moroccan with a European twist. i only wish we had been staying another day as we would certainly have gone back. go for the crab and avocado starter and grilled  octopus main.,1,what gem loved place moroccan european twist i only wish been staying another day as would certainly have gone back go crab avocado starter grilled octopus main
Morroco,The LOFT,Positive,"picked  because it was offering gluten free I’m also lactose free, this presented no problem at all. Well presented.",May 2023 •,Lovely ambience . Varied and enjoyable music . Great service. Well  presented and tasty food. We had the avocado and crab followed by the beef tagine.,"picked  because it was offering gluten free I’m also lactose free, this presented no problem at all. Well presented. Lovely ambience . Varied and enjoyable music . Great service. Well  presented and tasty food. We had the avocado and crab followed by the beef tagine.",1,picked because offering gluten free im also lactose free presented no problem all well presented lovely ambience varied enjoyable music great service well presented tasty food avocado crab followed by beef tagine
Morroco,The LOFT,Positive,Superb octopus,May 2023 •,Fantastic octopus dish. Very fresh and super tasty.   The ambiance was superb and chilled. Really liked the background music.,Superb octopus Fantastic octopus dish. Very fresh and super tasty.   The ambiance was superb and chilled. Really liked the background music.,1,superb octopus fantastic octopus dish very fresh super tasty ambiance superb chilled really liked background music
Morroco,The LOFT,Positive,Go here immediately,May 2023 •,"Fantastic cafe/restaurant in a quiet spot, lovely staff, cool vibe, really reasonably priced and the food is sensational.  Best grilled Octopus I’ve ever had.","Go here immediately Fantastic cafe/restaurant in a quiet spot, lovely staff, cool vibe, really reasonably priced and the food is sensational.  Best grilled Octopus I’ve ever had.",1,go here immediately fantastic caferestaurant quiet spot lovely staff cool vibe really reasonably priced food sensational best grilled octopus ive ever
Morroco,The LOFT,Positive,Lovely Dinner at Loft,May 2023 •,"Loft was recommended to us by some fellow travellers we met in Marrakech the night before we arrived in Essaouira. It's a lovely wee cosy restaurant , with a relaxed atmosphere. Both our mains were great ( fish and a beef dish) and our desserts too - Panna cotta. The staff were really friendly and helpful. Would recommend this restaurant for a nice, relaxing dinner in Essaouira. We were glad to have had it recommended to us!","Lovely Dinner at Loft Loft was recommended to us by some fellow travellers we met in Marrakech the night before we arrived in Essaouira. It's a lovely wee cosy restaurant , with a relaxed atmosphere. Both our mains were great ( fish and a beef dish) and our desserts too - Panna cotta. The staff were really friendly and helpful. Would recommend this restaurant for a nice, relaxing dinner in Essaouira. We were glad to have had it recommended to us!",1,lovely dinner loft loft recommended us by some fellow travellers met marrakech night before arrived essaouira its lovely wee cosy restaurant relaxed atmosphere both our mains were great fish beef dish our desserts too panna cotta staff were really friendly helpful would recommend restaurant nice relaxing dinner essaouira were glad have recommended us
Morroco,The LOFT,Positive,Exceptional food in lovely surroundings and great servicei,May 2023 •,"Exceptional food and so good we ate there twice ! 
The octopus was the best I ve ever tasted…………………………………………………………………..","Exceptional food in lovely surroundings and great servicei Exceptional food and so good we ate there twice ! 
The octopus was the best I ve ever tasted…………………………………………………………………..",1,exceptional food lovely surroundings great servicei exceptional food so good ate there twice octopus best i ve ever tasted
Morroco,The LOFT,Positive,Must go,Apr 2023 •,"Very good  food and nice atmosphere . Cozy place. A must-go in Essaouira, quiet environment , excellent selection of songs.","Must go Very good  food and nice atmosphere . Cozy place. A must-go in Essaouira, quiet environment , excellent selection of songs.",1,must go very good food nice atmosphere cozy place mustgo essaouira quiet environment excellent selection songs
Morroco,The LOFT,Positive,"Great food, Atmosphere,Retro vibe, wonderful music 🎵🎶 x 😀",Apr 2023 •,"Wonderful restaurant in Medina area Essaourai. Great atmosphere with retro vibe, wonderful music, and lovely food highly recommend, lovely relaxed atmosphere.","Great food, Atmosphere,Retro vibe, wonderful music 🎵🎶 x 😀 Wonderful restaurant in Medina area Essaourai. Great atmosphere with retro vibe, wonderful music, and lovely food highly recommend, lovely relaxed atmosphere.",1,great food atmosphereretro vibe wonderful music x wonderful restaurant medina area essaourai great atmosphere retro vibe wonderful music lovely food highly recommend lovely relaxed atmosphere
Morroco,The LOFT,Positive,Great food!,Mar 2023 •,"We absolutely liked this little restaurant. Not too many tables, a smallish menu but the dishes of exceptional quality and taste. The decor was great and service unbeatable. 

They also accommodated our kids, who unfortunately are not the most adventurous eaters. Thank you so much for this.","Great food! We absolutely liked this little restaurant. Not too many tables, a smallish menu but the dishes of exceptional quality and taste. The decor was great and service unbeatable. 

They also accommodated our kids, who unfortunately are not the most adventurous eaters. Thank you so much for this.",1,great food absolutely liked little restaurant not too many tables smallish menu but dishes exceptional quality taste decor great service unbeatable they also accommodated our kids who unfortunately are not most adventurous eaters thank you so much
Morroco,The LOFT,Positive,"A feast for all the senses, this place is very cool and very good.",Mar 2023 •,"Ok so these guys are very clever, the whole concept has been very well thought through…60 70s Antique decor, brilliant 60s playlist… really cool ambiance… then there’s the food. Smart menu board… keep it to 5 or 6 starters and mains but do them well…..they do! 
We had the avocado & crab starter, then grilled octopus for me and shrimp for my wife, it was all delicious. 
Can’t fault it, this is fine dining at a very affordable price.","A feast for all the senses, this place is very cool and very good. Ok so these guys are very clever, the whole concept has been very well thought through…60 70s Antique decor, brilliant 60s playlist… really cool ambiance… then there’s the food. Smart menu board… keep it to 5 or 6 starters and mains but do them well…..they do! 
We had the avocado & crab starter, then grilled octopus for me and shrimp for my wife, it was all delicious. 
Can’t fault it, this is fine dining at a very affordable price.",1,feast all senses place very cool very good ok so these guys are very clever whole concept has been very well thought through s antique decor brilliant s playlist really cool ambiance then theres food smart menu board keep starters mains but do them wellthey do avocado crab starter then grilled octopus me shrimp my wife all delicious cant fault fine dining very affordable price
Morroco,The LOFT,Positive,Fine dining with moroccan style for a very affordable price,Mar 2023 •,"We were really surprised by the quality and creativity of the food in relation to the price, presentation was incredible, the waiter was super friendly and helpful, we had some really nice crab/avocado tartar, grilled octopus, king prawns with safron sauce, and chocolate mousse for dessert. Even full we couldn't stop eating, thanks!","Fine dining with moroccan style for a very affordable price We were really surprised by the quality and creativity of the food in relation to the price, presentation was incredible, the waiter was super friendly and helpful, we had some really nice crab/avocado tartar, grilled octopus, king prawns with safron sauce, and chocolate mousse for dessert. Even full we couldn't stop eating, thanks!",1,fine dining moroccan style very affordable price were really surprised by quality creativity food relation price presentation incredible waiter super friendly helpful some really nice crabavocado tartar grilled octopus king prawns safron sauce chocolate mousse dessert even full couldnt stop eating thanks
Morroco,The LOFT,Positive,Frank and Dino would love it1,Mar 2023 •,"Super little restaurant tucked away on the edge of the Medina.  Lovely welcome, great food, and a wonderful soundtrack.  A really cool place to eat well.","Frank and Dino would love it1 Super little restaurant tucked away on the edge of the Medina.  Lovely welcome, great food, and a wonderful soundtrack.  A really cool place to eat well.",1,frank dino would love super little restaurant tucked away edge medina lovely welcome great food wonderful soundtrack really cool place eat well
Morroco,The LOFT,Positive,Seafood,Mar 2023 •,"Beautifully quaint little restaurant with the most amazing food and friendly service - we loved everything about this little gem of a restaurant.
We ordered fresh shrimp with pasta and zucchini and fresh grilled octopus.  Both dishes were absolutely delicious and super fresh.  Big plus is the pricing cannot be beat - very reasonably priced.  Served with olives and warm bread and spreads.  Sooooo goooood.
Highly recommended.","Seafood Beautifully quaint little restaurant with the most amazing food and friendly service - we loved everything about this little gem of a restaurant.
We ordered fresh shrimp with pasta and zucchini and fresh grilled octopus.  Both dishes were absolutely delicious and super fresh.  Big plus is the pricing cannot be beat - very reasonably priced.  Served with olives and warm bread and spreads.  Sooooo goooood.
Highly recommended.",1,seafood beautifully quaint little restaurant most amazing food friendly service loved everything about little gem restaurant ordered fresh shrimp pasta zucchini fresh grilled octopus both dishes were absolutely delicious super fresh big plus pricing cannot be beat very reasonably priced served olives warm bread spreads sooooo goooood highly recommended
Morroco,The LOFT,Positive,Fine dining at affordable prices,Mar 2023 •,"We found this restaurant whilst meandering through the Medina. We decided to give it a try. Our friends were not keen at first due to the limited menu and the lack of alcoholic beverages.
We nearly left but boy I am glad we gave it a chance. The food was fantastic. It was visually pleasing and tantalizing on the taste buds.
We left the restaurant fully satisfied with all aspects of our visit and we will return again.","Fine dining at affordable prices We found this restaurant whilst meandering through the Medina. We decided to give it a try. Our friends were not keen at first due to the limited menu and the lack of alcoholic beverages.
We nearly left but boy I am glad we gave it a chance. The food was fantastic. It was visually pleasing and tantalizing on the taste buds.
We left the restaurant fully satisfied with all aspects of our visit and we will return again.",1,fine dining affordable prices found restaurant whilst meandering through medina decided give try our friends were not keen first due limited menu lack alcoholic beverages nearly left but boy i am glad gave chance food fantastic visually pleasing tantalizing taste buds left restaurant fully satisfied all aspects our visit will return again
Morroco,The LOFT,Positive,"Tiny, but not hidden",Mar 2023 •,"The place is kinda small, but then again, so are all restaurants in this area. They actually make good use of their space. It’s all decorated with some vintage/retro appliances. Service was fast, even though there was a bachelorette party going on, which definitely counts extra points.","Tiny, but not hidden The place is kinda small, but then again, so are all restaurants in this area. They actually make good use of their space. It’s all decorated with some vintage/retro appliances. Service was fast, even though there was a bachelorette party going on, which definitely counts extra points.",1,tiny but not hidden place kinda small but then again so are all restaurants area they actually make good use their space its all decorated some vintageretro appliances service fast even though there bachelorette party going which definitely counts extra points
Morroco,The LOFT,Positive,Dinner at The Loft,Feb 2023 •,"Great corner location, Splendid and cosy design, friendly and professional staff and most importantly, the food is AMAZING , grilled octopus dish is phenomenal. I will definitely come back, a highly recommended place.","Dinner at The Loft Great corner location, Splendid and cosy design, friendly and professional staff and most importantly, the food is AMAZING , grilled octopus dish is phenomenal. I will definitely come back, a highly recommended place.",1,dinner loft great corner location splendid cosy design friendly professional staff most importantly food amazing grilled octopus dish phenomenal i will definitely come back highly recommended place
Morroco,The LOFT,Positive,Amazing,Feb 2023 •,"Amazing food and presentation with a retro interior decor, great value for money. 
Had the avocado and crab to start and king prawn as a main with saffron sauce , amazing","Amazing Amazing food and presentation with a retro interior decor, great value for money. 
Had the avocado and crab to start and king prawn as a main with saffron sauce , amazing",1,amazing amazing food presentation retro interior decor great value money avocado crab start king prawn as main saffron sauce amazing
Morroco,The LOFT,Positive,Tasty seafood and cool vibe of restaurant,Feb 2023 •,"We stoped by for lunch and we are so happy that we did - great, tasty food, friendly service and cool interior. We had starter - crab & avocado tartare and for mains grilled octopus which was great and prepared the way it should be - very tender and seafood pasta. After eating tajines most of the time, this was a great refreshment! By the way - they have great music selection!","Tasty seafood and cool vibe of restaurant We stoped by for lunch and we are so happy that we did - great, tasty food, friendly service and cool interior. We had starter - crab & avocado tartare and for mains grilled octopus which was great and prepared the way it should be - very tender and seafood pasta. After eating tajines most of the time, this was a great refreshment! By the way - they have great music selection!",1,tasty seafood cool vibe restaurant stoped by lunch are so happy that did great tasty food friendly service cool interior starter crab avocado tartare mains grilled octopus which great prepared way should be very tender seafood pasta after eating tajines most time great refreshment by way they have great music selection
Morroco,The LOFT,Positive,Excellent food beautifully presented,Feb 2023 •,"Our hostess at Chems Bleu Riad recommended The Loft & we weren’t disappointed. We sat upstairs in the tiny Loft, looking down on other diners & the unusual decor of old radios, TV’s etc. The appetiser was the first difference - not the usual olives & harissa but tiny tasters of beetroot & basil dip, plus olive dips, with homemade bread. We both had the crab & avocado salad which was beautifully presented with more beetroot dip & other sauce. Maggie had the beef tagine, an enormous amount of shredded beef which was rather dry without gravy/ sauce but nonetheless tasty. I had the king prawns with saffron sauce, accompanied by a timbale of rice & veg, & avocado & chopped tomato. Then as we sat back, replete, the host brought a complimentary pot of verbena tea & a caraway biscuit each. All delicious & good value for money. Highly recommended.","Excellent food beautifully presented Our hostess at Chems Bleu Riad recommended The Loft & we weren’t disappointed. We sat upstairs in the tiny Loft, looking down on other diners & the unusual decor of old radios, TV’s etc. The appetiser was the first difference - not the usual olives & harissa but tiny tasters of beetroot & basil dip, plus olive dips, with homemade bread. We both had the crab & avocado salad which was beautifully presented with more beetroot dip & other sauce. Maggie had the beef tagine, an enormous amount of shredded beef which was rather dry without gravy/ sauce but nonetheless tasty. I had the king prawns with saffron sauce, accompanied by a timbale of rice & veg, & avocado & chopped tomato. Then as we sat back, replete, the host brought a complimentary pot of verbena tea & a caraway biscuit each. All delicious & good value for money. Highly recommended.",1,excellent food beautifully presented our hostess chems bleu riad recommended loft werent disappointed sat upstairs tiny loft looking down other diners unusual decor old radios tvs etc appetiser first difference not usual olives harissa but tiny tasters beetroot basil dip plus olive dips homemade bread both crab avocado salad which beautifully presented more beetroot dip other sauce maggie beef tagine enormous amount shredded beef which rather dry without gravy sauce but nonetheless tasty i king prawns saffron sauce accompanied by timbale rice veg avocado chopped tomato then as sat back replete host brought complimentary pot verbena tea caraway biscuit each all delicious good value money highly recommended
Morroco,The LOFT,Positive,great experience,Feb 2023 •,Great atmosphere and delicious food. comfortable environment and great service.  Food arrived quickly and has a delicious starter.,great experience Great atmosphere and delicious food. comfortable environment and great service.  Food arrived quickly and has a delicious starter.,1,great experience great atmosphere delicious food comfortable environment great service food arrived quickly has delicious starter
Morroco,The LOFT,Positive,Great food,Feb 2023 •,"Delicious food, atmosphere and really good music. The space is very cozy, the staff very friendly and everything was perfect. Thank you!","Great food Delicious food, atmosphere and really good music. The space is very cozy, the staff very friendly and everything was perfect. Thank you!",1,great food delicious food atmosphere really good music space very cozy staff very friendly everything perfect thank you
Morroco,The LOFT,Positive,Perfect Lunch Spot,Jan 2023 •,"Just had the hottest, very delicious vegetable soup here. Chilly day so it hit the spot.  Followed it up with one of the best salads I’ve ever had - and a lot of it.  The salad was vegan with shredded red Cabbage, lettuce, apples, nuts, quinoa, a touch of grapefruit and pear and just a hint of citrus dressing.  Fun spot with assorted ‘50s modern decor. Every table different. Cozy","Perfect Lunch Spot Just had the hottest, very delicious vegetable soup here. Chilly day so it hit the spot.  Followed it up with one of the best salads I’ve ever had - and a lot of it.  The salad was vegan with shredded red Cabbage, lettuce, apples, nuts, quinoa, a touch of grapefruit and pear and just a hint of citrus dressing.  Fun spot with assorted ‘50s modern decor. Every table different. Cozy",1,perfect lunch spot just hottest very delicious vegetable soup here chilly day so hit spot followed up one best salads ive ever lot salad vegan shredded red cabbage lettuce apples nuts quinoa touch grapefruit pear just hint citrus dressing fun spot assorted s modern decor every table different cozy
